"sku","product_name","color_variant","size_variant","unit_price","page"
22830,"Panty bóxer corto","Opción 2","XL",34990,74
11726,"Panty bóxer corto","Opción 3","ÚNICO",34990,74
11734,"Panty bóxer corto","Opción 3","ÚNICO",34990,74
11692,"Panty bóxer corto","Opción 3","ÚNICO",34990,74
94722,"Brasier triangular","Blanco","32",69990,75
94730,"Brasier triangular","Blanco","34",69990,75
94748,"Brasier triangular","Blanco","36",69990,75
94755,"Brasier triangular","Blanco","38",69990,75
94839,"Brasier triangular","Negro","32",69990,75
94847,"Brasier triangular","Negro","34",69990,75
94854,"Brasier triangular","Negro","36",69990,75
94862,"Brasier triangular","Negro","38",69990,75
20149,"Brasier triangular","Habano","32",69990,75
20156,"Brasier triangular","Habano","34",69990,75
20164,"Brasier triangular","Habano","36",69990,75
20172,"Brasier triangular","Habano","38",69990,75
20214,"Brasier triangular","Palo Rosa","32",69990,75
20180,"Brasier triangular","Palo Rosa","34",69990,75
20198,"Brasier triangular","Palo Rosa","36",69990,75
20206,"Brasier triangular","Palo Rosa","38",69990,75
2923,"Panty hípster tiro medio","Blanco","S",29990,75
2881,"Panty hípster tiro medio","Blanco","M",29990,75
2899,"Panty hípster tiro medio","Blanco","L",29990,75
14381,"Panty hípster tiro medio","Negro","S",29990,75
14399,"Panty hípster tiro medio","Negro","M",29990,75
14407,"Panty hípster tiro medio","Negro","L",29990,75
2840,"Panty hípster tiro medio","Habano","S",29990,75
2857,"Panty hípster tiro medio","Habano","M",29990,75
2865,"Panty hípster tiro medio","Habano","L",29990,75
3004,"Panty hípster tiro medio","Palo Rosa","S",29990,75
3012,"Panty hípster tiro medio","Palo Rosa","M",29990,75
3020,"Panty hípster tiro medio","Palo Rosa","L",29990,75
2964,"Panty hípster tiro medio","Verde Azul","S",29990,75
2980,"Panty hípster tiro medio","Verde Azul","M",29990,75
2998,"Panty hípster tiro medio","Verde Azul","L",29990,75
2931,"Panty hípster tiro medio","Verde Oscu","ÚNICO",29990,75
2949,"Panty hípster tiro medio","Verde Oscu","ÚNICO",29990,75
31559,"Brasier con realce incorporado","Blanco","32",74990,76
31567,"Brasier con realce incorporado","Blanco","34",74990,76
31575,"Brasier con realce incorporado","Blanco","36",74990,76
31591,"Brasier con realce incorporado","Negro","32",74990,76
31609,"Brasier con realce incorporado","Negro","34",74990,76
31617,"Brasier con realce incorporado","Negro","36",74990,76
31633,"Brasier con realce incorporado","Habano","32",74990,76
31641,"Brasier con realce incorporado","Habano","34",74990,76
31674,"Brasier con realce incorporado","Habano","36",74990,76
8425,"Brasier con realce incorporado","Verde Oscu","ÚNICO",74990,76
8433,"Brasier con realce incorporado","Verde Oscu","ÚNICO",74990,76
34405,"Brasier con realce incorporado","Blanco","32",74990,76
34413,"Brasier con realce incorporado","Blanco","34",74990,76
34421,"Brasier con realce incorporado","Blanco","36",74990,76
34439,"Brasier con realce incorporado","Blanco","38",74990,76
34488,"Brasier con realce incorporado","Negro","32",74990,76
34496,"Brasier con realce incorporado","Negro","34",74990,76
34504,"Brasier con realce incorporado","Negro","36",74990,76
34512,"Brasier con realce incorporado","Negro","38",74990,76
34603,"Brasier con realce incorporado","Habano","32",74990,76
34629,"Brasier con realce incorporado","Habano","34",74990,76
34652,"Brasier con realce incorporado","Habano","36",74990,76
34678,"Brasier con realce incorporado","Habano","38",74990,76
24356,"Brasier con realce incorporado","Verde Azul","32",74990,76
24364,"Brasier con realce incorporado","Verde Azul","34",74990,76
24372,"Brasier con realce incorporado","Verde Azul","36",74990,76
24380,"Brasier con realce incorporado","Verde Azul","38",74990,76
331,"Brasier de realce suave","Blanco","34",84990,77
364,"Brasier de realce suave","Blanco","36",84990,77
398,"Brasier de realce suave","Blanco","38",84990,77
349,"Brasier de realce suave","Negro","34",84990,77
372,"Brasier de realce suave","Negro","36",84990,77
406,"Brasier de realce suave","Negro","38",84990,77
356,"Brasier de realce suave","Habano","34",84990,77
380,"Brasier de realce suave","Habano","36",84990,77
414,"Brasier de realce suave","Habano","38",84990,77
42,"Brasier de realce suave","Palo Rosa","34",84990,77
59,"Brasier de realce suave","Palo Rosa","36",84990,77
67,"Brasier de realce suave","Palo Rosa","38",84990,77
18218,"Brasier de buen cubrimiento","Blanco","ÚNICO",84990,77
18242,"Brasier de buen cubrimiento","Blanco","ÚNICO",84990,77
18275,"Brasier de buen cubrimiento","Blanco","ÚNICO",84990,77
18234,"Brasier de buen cubrimiento","Habano","34",84990,77
18267,"Brasier de buen cubrimiento","Habano","36",84990,77
18291,"Brasier de buen cubrimiento","Habano","38",84990,77
63099,"Brasier de buen cubrimiento","Habano","40",84990,77
3632,"Brasier de buen cubrimiento","Verde Azul","ÚNICO",84990,77
3640,"Brasier de buen cubrimiento","Verde Azul","ÚNICO",84990,77
20875,"Brasier de realce suave","Blanco","32",74990,78
20909,"Brasier de realce suave","Blanco","34",74990,78
20933,"Brasier de realce suave","Blanco","36",74990,78
20883,"Brasier de realce suave","Negro","32",74990,78
20917,"Brasier de realce suave","Negro","34",74990,78
20941,"Brasier de realce suave","Negro","36",74990,78
20891,"Brasier de realce suave","Habano","32",74990,78
20925,"Brasier de realce suave","Habano","34",74990,78
20958,"Brasier de realce suave","Habano","36",74990,78
4507,"Brasier de realce suave","Palo Rosa","ÚNICO",74990,78
4515,"Brasier de realce suave","Palo Rosa","ÚNICO",74990,78
15958,"Brasier de realce suave","Blanco","32",74990,78
15982,"Brasier de realce suave","Blanco","34",74990,78
16014,"Brasier de realce suave","Blanco","36",74990,78
15966,"Brasier de realce suave","Negro","32",74990,78
15990,"Brasier de realce suave","Negro","34",74990,78
16022,"Brasier de realce suave","Negro","36",74990,78
15974,"Brasier de realce suave","Habano","32",74990,78
16006,"Brasier de realce suave","Habano","34",74990,78
16030,"Brasier de realce suave","Habano","36",74990,78
3186,"Brasier de realce suave","Verde Oscu","ÚNICO",74990,78
3236,"Brasier de realce suave","Verde Oscu","ÚNICO",74990,78
37788,"Brasier con copas completas","Blanco","36",69990,79
37796,"Brasier con copas completas","Blanco","38",69990,79
37804,"Brasier con copas completas","Blanco","40",69990,79
37812,"Brasier con copas completas","Habano","36",69990,79
37820,"Brasier con copas completas","Habano","38",69990,79
37838,"Brasier con copas completas","Habano","40",69990,79
3707,"Brasier con copas completas","Amarillo","36",69990,79
3715,"Brasier con copas completas","Amarillo","38",69990,79
3723,"Brasier con copas completas","Amarillo","40",69990,79
54791,"Brasier triangular en encaje y","Blanco","34",74990,79
54809,"Brasier triangular en encaje y","Blanco","36",74990,79
54817,"Brasier triangular en encaje y","Blanco","38",74990,79
54882,"Brasier triangular en encaje y","Blanco","40",74990,79
15263,"Brasier triangular en encaje y","Habano","34",74990,79
15271,"Brasier triangular en encaje y","Habano","36",74990,79
15289,"Brasier triangular en encaje y","Habano","38",74990,79
15214,"Brasier triangular en encaje y","Habano","40",74990,79
15222,"Brasier triangular en encaje y","Amarillo","ÚNICO",74990,79
15230,"Brasier triangular en encaje y","Amarillo","ÚNICO",74990,79
15248,"Brasier triangular en encaje y","Amarillo","ÚNICO",74990,79
20289,"Brasier de mayor cubrimiento","Blanco","34",69990,80
20313,"Brasier de mayor cubrimiento","Blanco","36",69990,80
20354,"Brasier de mayor cubrimiento","Blanco","38",69990,80
20370,"Brasier de mayor cubrimiento","Blanco","40",69990,80
4366,"Brasier de mayor cubrimiento","Lila","34",69990,80
4374,"Brasier de mayor cubrimiento","Lila","36",69990,80
4382,"Brasier de mayor cubrimiento","Lila","38",69990,80
4390,"Brasier de mayor cubrimiento","Lila","40",69990,80
2915,"Brasier de mayor cubrimiento","Negro","34",69990,80
27599,"Brasier de mayor cubrimiento","Negro","36",69990,80
27631,"Brasier de mayor cubrimiento","Negro","38",69990,80
27581,"Brasier de mayor cubrimiento","Negro","40",69990,80
20305,"Brasier de mayor cubrimiento","Habano","34",69990,80
20339,"Brasier de mayor cubrimiento","Habano","36",69990,80
20362,"Brasier de mayor cubrimiento","Habano","38",69990,80
20388,"Brasier de mayor cubrimiento","Habano","40",69990,80
44172,"Brasier en algodón","Blanco","34",64990,80
44180,"Brasier en algodón","Blanco","36",64990,80
44198,"Brasier en algodón","Blanco","38",64990,80
12674,"Brasier en algodón","Habano","34",64990,80
12682,"Brasier en algodón","Habano","36",64990,80
12690,"Brasier en algodón","Habano","38",64990,80
12708,"Brasier en algodón","Amarillo","ÚNICO",64990,80
12716,"Brasier en algodón","Amarillo","ÚNICO",64990,80
37101,"Panty clásico de control","Blanco","M",45990,81
37127,"Panty clásico de control","Blanco","L",45990,81
37143,"Panty clásico de control","Blanco","XL",45990,81
37119,"Panty clásico de control","Negro","M",45990,81
37135,"Panty clásico de control","Negro","L",45990,81
37150,"Panty clásico de control","Negro","XL",45990,81
37168,"Panty clásico de control","Habano","ÚNICO",45990,81
37176,"Panty clásico de control","Habano","ÚNICO",45990,81
42200,"Panty clásico de control","Negro","S",45990,81
2469,"Panty clásico de control","Negro","M",45990,81
2477,"Panty clásico de control","Negro","L",45990,81
42218,"Panty clásico de control","Negro","XL",45990,81
4333,"Panty clásico de control","Habano","S",45990,81
4341,"Panty clásico de control","Habano","M",45990,81
4358,"Panty clásico de control","Habano","L",45990,81
6387,"Panty clásico de control","Habano","XL",45990,81
2428,"Panty clásico de control","Café Medio","ÚNICO",45990,81
2436,"Panty clásico de control","Café Medio","ÚNICO",45990,81
4291,"Panty clásico de control","Café Medio","ÚNICO",45990,81
63628,"Panty clásico de control","Negro","S",45990,81
63651,"Panty clásico de control","Negro","M",45990,81
63685,"Panty clásico de control","Negro","L",45990,81
63636,"Panty clásico de control","Habano","ÚNICO",45990,81
63669,"Panty clásico de control","Habano","ÚNICO",45990,81
28647,"Panty clásico de control","Negro","S",75990,82
28654,"Panty clásico de control","Negro","M",75990,82
28662,"Panty clásico de control","Negro","L",75990,82
28670,"Panty clásico de control","Negro","XL",75990,82
28688,"Panty clásico de control","Camel","ÚNICO",75990,82
28613,"Panty clásico de control","Camel","ÚNICO",75990,82
28621,"Panty clásico de control","Camel","ÚNICO",75990,82
31336,"Panty clásico de control","Negro","S",75990,82
31468,"Panty clásico de control","Negro","M",75990,82
31476,"Panty clásico de control","Negro","L",75990,82
31484,"Panty clásico de control","Negro","XL",75990,82
31492,"Panty clásico de control","Camel","S",75990,82
31500,"Panty clásico de control","Camel","M",75990,82
31518,"Panty clásico de control","Camel","L",75990,82
31526,"Panty clásico de control","Camel","XL",75990,82
62463,"Short de control levanta cola","Negro","S",87990,83
62745,"Short de control levanta cola","Negro","M",87990,83
62844,"Short de control levanta cola","Negro","L",87990,83
17632,"Short de control levanta cola","Negro","XL",87990,83
62562,"Short de control levanta cola","Café Medio","ÚNICO",87990,83
62752,"Short de control levanta cola","Café Medio","ÚNICO",87990,83
62851,"Short de control levanta cola","Café Medio","ÚNICO",87990,83
17418,"Short de control levanta cola","Negro","S",87990,83
17426,"Short de control levanta cola","Negro","M",87990,83
17491,"Short de control levanta cola","Negro","L",87990,83
17509,"Short de control levanta cola","Negro","XL",87990,83
